id,BUSINESS YEAR,STATE CODE,ISSUER NAME,ISSUER ID,SOURCE NAME,VERSION NUMBER,IMPORT DATE,BENEFIT PACKAGE ID,MARKET COVERAGE,DENTAL ONLY PLAN,TIN,STANDARD COMPONENT ID,PLAN MARKETING NAME,HIOS PRODUCT ID,HPID,NETWORK ID,SERVICE AREA ID,FORMULARY ID,IS IT A 1 PLAN,PLAN TYPE,METAL LEVEL,UNIQUE PLAN DESIGN,QHP NONQHP TYPE ID,IS NOTICE REQUIRED FOR PREGNACY,IS REFERRAL REQUIRED FOR SPECIALIST,SPECIALIST REQUIRING REFERRAL,PLAN LEVEL EXCLUSIONS,IS HSA ELIGIBLE,HSA OR HRA EMPLOYER CONTRIBUTION,HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT,CHILD ONLY OFFERING,CHILD ONLY PLAN ID,WELLNESS PROGRAM OFFERED,DISEASE MANAGEMENT PROGRAMS OFFERED,EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY,IS GUARANTEED RATE?,SPECIALITY DRUG MAXIMUM COINSURANCE,INPATIENT COPAYMENT MAXIMUM DAYS,BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS,BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS,PLAN EFFECTIVE DATE,PLAN EXPIRATION DATE,OUT OF COUNTRY COVERAGE,OUT OF COUNTRY COVERAGE DESCRIPTION,OUT OF SERVICE AREA COVERAGE,OUT OF SERVICE AREA COVERAGE DESCRIPTION,NATIONAL NETWORK,URL FOR SUMMARY OF BENEFITS COVERAGE,URL FOR ENROLLMENT PAYMENT,PLAN BROCHURE,FORMULARY URL,PLAN ID,CSR VARIATION TYPE,ISSUER ACTUARIAL VALUE,AV CALCULATOR OUTPUT NUMBER,MEDICAL DRUG DEDUCTIBLES INTEGRATED,MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED,MULTIPLE NETWORK TIERS,FIRST TIER UTILIZATION,SECOND TIER UTILIZATION,MEHB INN TIER 1 INDIVIDUAL MOOP,MEHB INN TIER 1 FAMILY MOOP,MEHB INN TIER 2 INDIVIDUAL MOOP,MEHB INN TIER 2 FAMILY MOOP,MEHB OUT OF NET INDIVIDUAL MOOP,MEHB OUT OF NET FAMILY MOOP,MEHB COMB INN OON INDIVIDUAL MOOP,MEHB COMB INN OON FAMILY MOOP,DEHB INN TIER 1 INDIVIDUAL MOOP,DEHB INN TIER 2 INDIVIDUAL MOOP,DEHB INN TIER 1 FAMILY MOOP,DEHB INN TIER 2 FAMILY MOOP,DEHB OUT OF NET INDIVIDUAL MOOP,DEHB OUT OF NET FAMILY MOOP,DEHB COMB INN OON INDIVIDUAL MOOP,DEHB COMB INN OON FAMILY MOOP,TEHB INN TIER 1 INDIVIDUAL MOOP,TEHB INN TIER 1 FAMILY MOOP,TEHB INN TIER 2 INDIVIDUAL MOOP,TEHB INN TIER 2 FAMILY MOOP,TEHB OUT OF NET INDIVIDUAL MOOP,TEHB OUT OF NET FAMILY MOOP,TEHB COMB INN OON INDIVIDUAL MOOP,TEHB COMB INN OON FAMILY MOOP,MEHB DED INN TIER1 INDIVIDUAL,MEHB DED INN TIER1 FAMILY,MEHB DED INN TIER1 COINSURNACE,MEHB DED INN TIER2 INDIVIDUAL,MEHB DED INN TIER2 FAMILY,MEHB DED INN TIER2 COINSURANCE,MEHB DED OUT OF NET INDIVIDUAL,MEHB DED OUT OF NET FAMILY,MEHB DED COMB INN OON INDIVIDUAL,MEHB DED COMB INN OON FAMILY,DEHB DED INN TIER1 INDIVIDUAL,DEHB DED INN TIER1 FAMILY,DEHB DED INN TIER1 COINSURNACE,DEHB DED INN TIER2 INDIVIDUAL,DEHB DED INN TIER2 FAMILY,DEHB DED INN TIER2 COINSURANCE,DEHB DED OUT OF NET INDIVIDUAL,DEHB DED OUT OF NET FAMILY,DEHB DED COMB INN OON INDIVIDUAL,DEHB DED COMB INN OON FAMILY,TEHB DED INN TIER 1 INDIVIDUAL,TEHB DED INN TIER 1 FAMILY,TEHB DED INN TIER 1 COINSURANCE,TEHB DED INN TIER 2 INDIVIDUAL,TEHB DED INN TIER 2 FAMILY,TEHB DED INN TIER 2 COINSURANCE,TEHB DED OUT OF NET INDIVIDUAL,TEHB DED OUT OF NET FAMILY,TEHB DED OUT COMB INN OON INDIVIDUAL,TEHB DED OUT COMB INN OON FAMILY,SBC HAVING A BABY DEDUCTIBLE,SBC HAVING A BABY COPAYMENT,SBC HAVING A BABY COINSURANCE,SBC HAVING A BABY LIMIT,SBC HAVING DIABETES DEDUCTIBLE,SBC HAVING  DIABETES COPAYMENT,SBC HAVING DIABETES COINSURANCE,SBC HAVING DIABETES LIMIT
560,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450017,Ind align Silver NS OON Dep25 tiered benefit,49526NY045,,NYN001,NYS002,NYF006,0,POS,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450017-04,73% AV Level Silver Plan,73%,,1,1,1,90%,10%,,,,,,,,,,,,,,,,,6450,$6450 per person | $12900 per group,6450,$6450 per person | $12900 per group,10000,$10000 per person | $20000 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,1300,$1300 per person | $2600 per group,0%,,,50%,5000,$5000 per person | $10000 per group,,per person not applicable | per group not applicable,2000,1620,0,150,2000,750,450,80
561,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450017,Ind align Silver NS OON Dep25 tiered benefit,49526NY045,,NYN001,NYS002,NYF006,0,POS,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450017-05,87% AV Level Silver Plan,87%,,1,1,1,90%,10%,,,,,,,,,,,,,,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,,per person not applicable | per group not applicable,0%,,,0%,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,2000,1620,0,150,2000,750,450,80
562,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450017,Ind align Silver NS OON Dep25 tiered benefit,49526NY045,,NYN001,NYS002,NYF006,0,POS,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450017-06,94% AV Level Silver Plan,94%,,1,1,1,90%,10%,,,,,,,,,,,,,,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,,per person not applicable | per group not applicable,0%,,,0%,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,2000,1620,0,150,2000,750,450,80
563,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450018,Ind align Silver NS OON Dep29 tiered benefit,49526NY045,,NYN001,NYS002,NYF006,0,POS,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450018-00,Standard Silver Off Exchange Plan,68%,,1,1,1,90%,10%,,,,,,,,,,,,,,,,,6450,$6450 per person | $12900 per group,6450,$6450 per person | $12900 per group,10000,$10000 per person | $20000 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,2000,$2000 per person | $4000 per group,0%,,,50%,5000,$5000 per person | $10000 per group,,per person not applicable | per group not applicable,2000,1620,0,150,2000,750,450,80
564,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450018,Ind align Silver NS OON Dep29 tiered benefit,49526NY045,,NYN001,NYS002,NYF006,0,POS,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450018-01,Standard Silver On Exchange Plan,68%,,1,1,1,90%,10%,,,,,,,,,,,,,,,,,6450,$6450 per person | $12900 per group,6450,$6450 per person | $12900 per group,10000,$10000 per person | $20000 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,2000,$2000 per person | $4000 per group,0%,,,50%,5000,$5000 per person | $10000 per group,,per person not applicable | per group not applicable,2000,1620,0,150,2000,750,450,80
565,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450018,Ind align Silver NS OON Dep29 tiered benefit,49526NY045,,NYN001,NYS002,NYF006,0,POS,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450018-02,Zero Cost Sharing Plan Variation,100%,,1,1,1,90%,10%,,,,,,,,,,,,,,,,,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0,$0 per person | $0 per group,,,,,,,,,,,,,,,,,,,,,0,$0 per person | $0 per group,0%,,,0%,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0,0,0,0,0,0,0,0
566,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450018,Ind align Silver NS OON Dep29 tiered benefit,49526NY045,,NYN001,NYS002,NYF006,0,POS,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450018-03,Limited Cost Sharing Plan Variation,68%,,1,1,1,90%,10%,,,,,,,,,,,,,,,,,6450,$6450 per person | $12900 per group,6450,$6450 per person | $12900 per group,10000,$10000 per person | $20000 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,2000,$2000 per person | $4000 per group,0%,,,50%,5000,$5000 per person | $10000 per group,,per person not applicable | per group not applicable,2000,1620,0,150,2000,750,450,80
567,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450018,Ind align Silver NS OON Dep29 tiered benefit,49526NY045,,NYN001,NYS002,NYF006,0,POS,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450018-04,73% AV Level Silver Plan,73%,,1,1,1,90%,10%,,,,,,,,,,,,,,,,,6450,$6450 per person | $12900 per group,6450,$6450 per person | $12900 per group,10000,$10000 per person | $20000 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,1300,$1300 per person | $2600 per group,0%,,,50%,5000,$5000 per person | $10000 per group,,per person not applicable | per group not applicable,2000,1620,0,150,2000,750,450,80
568,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450018,Ind align Silver NS OON Dep29 tiered benefit,49526NY045,,NYN001,NYS002,NYF006,0,POS,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450018-05,87% AV Level Silver Plan,87%,,1,1,1,90%,10%,,,,,,,,,,,,,,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,,per person not applicable | per group not applicable,0%,,,0%,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,2000,1620,0,150,2000,750,450,80
569,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450018,Ind align Silver NS OON Dep29 tiered benefit,49526NY045,,NYN001,NYS002,NYF006,0,POS,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450018-06,94% AV Level Silver Plan,94%,,1,1,1,90%,10%,,,,,,,,,,,,,,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,,per person not applicable | per group not applicable,0%,,,0%,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,2000,1620,0,150,2000,750,450,80
570,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450029,Ind align Gold NS OON Dep25 tiered benefit,49526NY045,,NYN001,NYS002,NYF005,0,POS,Gold,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450029-00,Standard Gold Off Exchange Plan,78%,,0,1,1,90%,10%,,,,,,,,,,,,,,,,,6850,$6850 per person | $13700 per group,6850,$6850 per person | $13700 per group,10000,$10000 per person | $20000 per group,,per person not applicable | per group not applicable,500,$500 per person | $1000 per group,0%,,,50%,4000,$4000 per person | $8000 per group,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,0%,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,500,1870,0,150,500,730,520,80
571,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450029,Ind align Gold NS OON Dep25 tiered benefit,49526NY045,,NYN001,NYS002,NYF005,0,POS,Gold,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450029-01,Standard Gold On Exchange Plan,78%,,0,1,1,90%,10%,,,,,,,,,,,,,,,,,6850,$6850 per person | $13700 per group,6850,$6850 per person | $13700 per group,10000,$10000 per person | $20000 per group,,per person not applicable | per group not applicable,500,$500 per person | $1000 per group,0%,,,50%,4000,$4000 per person | $8000 per group,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,0%,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,500,1870,0,150,500,730,520,80
572,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450029,Ind align Gold NS OON Dep25 tiered benefit,49526NY045,,NYN001,NYS002,NYF005,0,POS,Gold,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450029-02,Zero Cost Sharing Plan Variation,100%,,0,1,1,90%,10%,,,,,,,,,,,,,,,,,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0%,,,0%,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0%,,,0%,0,$0 per person | $0 per group,0,$0 per person | $0 per group,,,,,,,,,,,0,0,0,0,0,0,0,0
573,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450029,Ind align Gold NS OON Dep25 tiered benefit,49526NY045,,NYN001,NYS002,NYF005,0,POS,Gold,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450029-03,Limited Cost Sharing Plan Variation,78%,,0,1,1,90%,10%,,,,,,,,,,,,,,,,,6850,$6850 per person | $13700 per group,6850,$6850 per person | $13700 per group,10000,$10000 per person | $20000 per group,,per person not applicable | per group not applicable,500,$500 per person | $1000 per group,0%,,,50%,4000,$4000 per person | $8000 per group,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,0%,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,500,1870,0,150,500,730,520,80
574,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450030,Ind align Gold NS OON Dep29 tiered benefit,49526NY045,,NYN001,NYS002,NYF005,0,POS,Gold,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450030-00,Standard Gold Off Exchange Plan,78%,,0,1,1,90%,10%,,,,,,,,,,,,,,,,,6850,$6850 per person | $13700 per group,6850,$6850 per person | $13700 per group,10000,$10000 per person | $20000 per group,,per person not applicable | per group not applicable,500,$500 per person | $1000 per group,0%,,,50%,4000,$4000 per person | $8000 per group,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,0%,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,500,1870,0,150,500,730,520,80
575,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450030,Ind align Gold NS OON Dep29 tiered benefit,49526NY045,,NYN001,NYS002,NYF005,0,POS,Gold,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450030-01,Standard Gold On Exchange Plan,78%,,0,1,1,90%,10%,,,,,,,,,,,,,,,,,6850,$6850 per person | $13700 per group,6850,$6850 per person | $13700 per group,10000,$10000 per person | $20000 per group,,per person not applicable | per group not applicable,500,$500 per person | $1000 per group,0%,,,50%,4000,$4000 per person | $8000 per group,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,0%,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,500,1870,0,150,500,730,520,80
576,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450030,Ind align Gold NS OON Dep29 tiered benefit,49526NY045,,NYN001,NYS002,NYF005,0,POS,Gold,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450030-02,Zero Cost Sharing Plan Variation,100%,,0,1,1,90%,10%,,,,,,,,,,,,,,,,,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0%,,,0%,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0%,,,0%,0,$0 per person | $0 per group,0,$0 per person | $0 per group,,,,,,,,,,,0,0,0,0,0,0,0,0
577,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450030,Ind align Gold NS OON Dep29 tiered benefit,49526NY045,,NYN001,NYS002,NYF005,0,POS,Gold,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450030-03,Limited Cost Sharing Plan Variation,78%,,0,1,1,90%,10%,,,,,,,,,,,,,,,,,6850,$6850 per person | $13700 per group,6850,$6850 per person | $13700 per group,10000,$10000 per person | $20000 per group,,per person not applicable | per group not applicable,500,$500 per person | $1000 per group,0%,,,50%,4000,$4000 per person | $8000 per group,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,0%,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,500,1870,0,150,500,730,520,80
578,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450038,Ind align Platinum NS OON Dep25 tiered benefit,49526NY045,,NYN001,NYS002,NYF003,0,POS,Platinum,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450038-00,Standard Platinum Off Exchange Plan,88%,,0,1,1,90%,10%,,,,,,,,,,,,,,,,,6850,$6850 per person | $13700 per group,6850,$6850 per person | $13700 per group,10000,$10000 per person | $20000 per group,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,50%,4000,$4000 per person | $8000 per group,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,0%,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,0,1330,0,150,0,420,640,80
579,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450038,Ind align Platinum NS OON Dep25 tiered benefit,49526NY045,,NYN001,NYS002,NYF003,0,POS,Platinum,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450038-01,Standard Platinum On Exchange Plan,88%,,0,1,1,90%,10%,,,,,,,,,,,,,,,,,6850,$6850 per person | $13700 per group,6850,$6850 per person | $13700 per group,10000,$10000 per person | $20000 per group,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,50%,4000,$4000 per person | $8000 per group,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,0%,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,0,1330,0,150,0,420,640,80
580,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450038,Ind align Platinum NS OON Dep25 tiered benefit,49526NY045,,NYN001,NYS002,NYF003,0,POS,Platinum,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450038-02,Zero Cost Sharing Plan Variation,100%,,0,1,1,90%,10%,,,,,,,,,,,,,,,,,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0%,,,0%,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0,$0 per person | $0 per group,0%,,,0%,0,$0 per person | $0 per group,0,$0 per person | $0 per group,,,,,,,,,,,0,0,0,0,0,0,0,0
581,2016,NY,BlueCross BlueShield of Western New York,49526,SERFF,1,2016-02-23,Benefits_Package_2,Individual,0,16-1105741,49526NY0450038,Ind align Platinum NS OON Dep25 tiered benefit,49526NY045,,NYN001,NYS002,NYF003,0,POS,Platinum,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,Asthma  Heart Disease  Diabetes  Low Back Pain,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,Out of Service Area providers available at a higher cost share,0,,https://www.bcbswny.com/billpay,,http://www.bcbswny.com/nysprescriptions,49526NY0450038-03,Limited Cost Sharing Plan Variation,88%,,0,1,1,90%,10%,,,,,,,,,,,,,,,,,6850,$6850 per person | $13700 per group,6850,$6850 per person | $13700 per group,10000,$10000 per person | $20000 per group,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,50%,4000,$4000 per person | $8000 per group,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,0%,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,0,1330,0,150,0,420,640,80
