BUSINESS YEAR,STATE CODE,ISSUER NAME,ISSUER ID,SOURCE NAME,VERSION NUMBER,IMPORT DATE,BENEFIT PACKAGE ID,MARKET COVERAGE,DENTAL ONLY PLAN,TIN,STANDARD COMPONENT ID,PLAN MARKETING NAME,HIOS PRODUCT ID,HPID,NETWORK ID,SERVICE AREA ID,FORMULARY ID,IS IT A NEW PLAN,PLAN TYPE,METAL LEVEL,UNIQUE PLAN DESIGN,QHP NONQHP TYPE ID,IS NOTICE REQUIRED FOR PREGNACY,IS REFERRAL REQUIRED FOR SPECIALIST,SPECIALIST REQUIRING REFERRAL,PLAN LEVEL EXCLUSIONS,IS HSA ELIGIBLE,HSA OR HRA EMPLOYER CONTRIBUTION,HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT,CHILD ONLY OFFERING,CHILD ONLY PLAN ID,WELLNESS PROGRAM OFFERED,DISEASE MANAGEMENT PROGRAMS OFFERED,EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY,IS GUARANTEED RATE?,SPECIALITY DRUG MAXIMUM COINSURANCE,INPATIENT COPAYMENT MAXIMUM DAYS,BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS,BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS,PLAN EFFECTIVE DATE,PLAN EXPIRATION DATE,OUT OF COUNTRY COVERAGE,OUT OF COUNTRY COVERAGE DESCRIPTION,OUT OF SERVICE AREA COVERAGE,OUT OF SERVICE AREA COVERAGE DESCRIPTION,NATIONAL NETWORK,URL FOR SUMMARY OF BENEFITS COVERAGE,URL FOR ENROLLMENT PAYMENT,PLAN BROCHURE,FORMULARY URL,PLAN ID,CSR VARIATION TYPE,ISSUER ACTUARIAL VALUE,AV CALCULATOR OUTPUT NUMBER,MEDICAL DRUG DEDUCTIBLES INTEGRATED,MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED,MULTIPLE NETWORK TIERS,FIRST TIER UTILIZATION,SECOND TIER UTILIZATION,MEHB INN TIER 1 INDIVIDUAL MOOP,MEHB INN TIER 1 FAMILY MOOP,MEHB INN TIER 2 INDIVIDUAL MOOP,MEHB INN TIER 2 FAMILY MOOP,MEHB OUT OF NET INDIVIDUAL MOOP,MEHB OUT OF NET FAMILY MOOP,MEHB COMB INN OON INDIVIDUAL MOOP,MEHB COMB INN OON FAMILY MOOP,DEHB INN TIER 1 INDIVIDUAL MOOP,DEHB INN TIER 2 INDIVIDUAL MOOP,DEHB INN TIER 1 FAMILY MOOP,DEHB INN TIER 2 FAMILY MOOP,DEHB OUT OF NET INDIVIDUAL MOOP,DEHB OUT OF NET FAMILY MOOP,DEHB COMB INN OON INDIVIDUAL MOOP,DEHB COMB INN OON FAMILY MOOP,TEHB INN TIER 1 INDIVIDUAL MOOP,TEHB INN TIER 1 FAMILY MOOP,TEHB INN TIER 2 INDIVIDUAL MOOP,TEHB INN TIER 2 FAMILY MOOP,TEHB OUT OF NET INDIVIDUAL MOOP,TEHB OUT OF NET FAMILY MOOP,TEHB COMB INN OON INDIVIDUAL MOOP,TEHB COMB INN OON FAMILY MOOP,MEHB DED INN TIER1 INDIVIDUAL,MEHB DED INN TIER1 FAMILY,MEHB DED INN TIER1 COINSURNACE,MEHB DED INN TIER2 INDIVIDUAL,MEHB DED INN TIER2 FAMILY,MEHB DED INN TIER2 COINSURANCE,MEHB DED OUT OF NET INDIVIDUAL,MEHB DED OUT OF NET FAMILY,MEHB DED COMB INN OON INDIVIDUAL,MEHB DED COMB INN OON FAMILY,DEHB DED INN TIER1 INDIVIDUAL,DEHB DED INN TIER1 FAMILY,DEHB DED INN TIER1 COINSURNACE,DEHB DED INN TIER2 INDIVIDUAL,DEHB DED INN TIER2 FAMILY,DEHB DED INN TIER2 COINSURANCE,DEHB DED OUT OF NET INDIVIDUAL,DEHB DED OUT OF NET FAMILY,DEHB DED COMB INN OON INDIVIDUAL,DEHB DED COMB INN OON FAMILY,TEHB DED INN TIER 1 INDIVIDUAL,TEHB DED INN TIER 1 FAMILY,TEHB DED INN TIER 1 COINSURANCE,TEHB DED INN TIER 2 INDIVIDUAL,TEHB DED INN TIER 2 FAMILY,TEHB DED INN TIER 2 COINSURANCE,TEHB DED OUT OF NET INDIVIDUAL,TEHB DED OUT OF NET FAMILY,TEHB DED OUT COMB INN OON INDIVIDUAL,TEHB DED OUT COMB INN OON FAMILY,SBC HAVING A BABY DEDUCTIBLE,SBC HAVING A BABY COPAYMENT,SBC HAVING A BABY COINSURANCE,SBC HAVING A BABY LIMIT,SBC HAVING DIABETES DEDUCTIBLE,SBC HAVING  DIABETES COPAYMENT,SBC HAVING DIABETES COINSURANCE,SBC HAVING DIABETES LIMIT
2016,MA,Fallon Community Health Plan  Inc.,88806,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,23-7442369,88806MA0010095,Direct Care Bronze QHD 4500 H S A,88806MA001,,MAN001,MAS001,MAF006,New,HMO,Bronze,Yes,On the Exchange,No,Yes,Allergist and Immunologist  Anesthesiologist  Cardiologist  Dermatologist  Doctor of Osteopathic Medicine  Endocrinologist  Gastroenterologists  Hematologists  Infection Diseases  Neonatologists  Neurologists  Nephrologists  Oncologists  Ophthalmologists  Orthopedic Surgeons  Otolaryngologists  Podiatrists  Pulmonologists  Rheumatologists  General Surgeons  Thoracic Surgeons  Vascular  Surgeons  Urologists,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes,,,,,,,1/1/2016,,Yes,Emergency Care Only,No,,No,,http://www.fchp.org/employers/general-plan-information/benefit-summaries.aspx,,http://fchp.org/members/Pharmacy/~/media/Files/Formulary,88806MA0010095-02,Zero Cost Sharing Plan Variation,100.00%,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2016,MA,Fallon Community Health Plan  Inc.,88806,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,23-7442369,88806MA0010095,Direct Care Bronze QHD 4500 H S A,88806MA001,,MAN001,MAS001,MAF006,New,HMO,Bronze,Yes,On the Exchange,No,Yes,Allergist and Immunologist  Anesthesiologist  Cardiologist  Dermatologist  Doctor of Osteopathic Medicine  Endocrinologist  Gastroenterologists  Hematologists  Infection Diseases  Neonatologists  Neurologists  Nephrologists  Oncologists  Ophthalmologists  Orthopedic Surgeons  Otolaryngologists  Podiatrists  Pulmonologists  Rheumatologists  General Surgeons  Thoracic Surgeons  Vascular  Surgeons  Urologists,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes,,,,,,,1/1/2016,,Yes,Emergency Care Only,No,,No,,http://www.fchp.org/employers/general-plan-information/benefit-summaries.aspx,,http://fchp.org/members/Pharmacy/~/media/Files/Formulary,88806MA0010095-03,Limited Cost Sharing Plan Variation,61.97%,0.617837489,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,550 ",per person not applicable | $13100 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,"$4,500 ",per person not applicable | $9000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,"$4,000 ","$1,010 ",$0 ,$30 ,"$4,000 ",$230 ,$0 ,$40 
2016,MA,Fallon Community Health Plan  Inc.,88806,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,23-7442369,88806MA0010096,Direct Care Deductible 2000 Hybrid,88806MA001,,MAN001,MAS001,MAF004,New,HMO,Gold,Yes,On the Exchange,No,Yes,Allergist and Immunologist  Anesthesiologist  Cardiologist  Dermatologist  Doctor of Osteopathic Medicine  Endocrinologist  Gastroenterologists  Hematologists  Infection Diseases  Neonatologists  Neurologists  Nephrologists  Oncologists  Ophthalmologists  Orthopedic Surgeons  Otolaryngologists  Podiatrists  Pulmonologists  Rheumatologists  General Surgeons  Thoracic Surgeons  Vascular  Surgeons  Urologists,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes,,,,,,,1/1/2016,,Yes,Emergency Care Only,No,,No,,http://www.fchp.org/employers/general-plan-information/benefit-summaries.aspx,,http://fchp.org/members/Pharmacy/~/media/Files/Formulary,88806MA0010096-01,Standard Gold On Exchange Plan,78.76%,0.769212782,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",per person not applicable | $13700 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,"$2,000 ",per person not applicable | $4000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,"$2,000 ","$1,010 ",$0 ,$30 ,$140 ,$320 ,$0 ,$40 
2016,MA,Fallon Community Health Plan  Inc.,88806,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,23-7442369,88806MA0010096,Direct Care Deductible 2000 Hybrid,88806MA001,,MAN001,MAS001,MAF004,New,HMO,Gold,Yes,On the Exchange,No,Yes,Allergist and Immunologist  Anesthesiologist  Cardiologist  Dermatologist  Doctor of Osteopathic Medicine  Endocrinologist  Gastroenterologists  Hematologists  Infection Diseases  Neonatologists  Neurologists  Nephrologists  Oncologists  Ophthalmologists  Orthopedic Surgeons  Otolaryngologists  Podiatrists  Pulmonologists  Rheumatologists  General Surgeons  Thoracic Surgeons  Vascular  Surgeons  Urologists,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes,,,,,,,1/1/2016,,Yes,Emergency Care Only,No,,No,,http://www.fchp.org/employers/general-plan-information/benefit-summaries.aspx,,http://fchp.org/members/Pharmacy/~/media/Files/Formulary,88806MA0010096-02,Zero Cost Sharing Plan Variation,100.00%,1,No,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,per person not applicable | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,,,,,,,,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2016,MA,Fallon Community Health Plan  Inc.,88806,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,23-7442369,88806MA0010096,Direct Care Deductible 2000 Hybrid,88806MA001,,MAN001,MAS001,MAF004,New,HMO,Gold,Yes,On the Exchange,No,Yes,Allergist and Immunologist  Anesthesiologist  Cardiologist  Dermatologist  Doctor of Osteopathic Medicine  Endocrinologist  Gastroenterologists  Hematologists  Infection Diseases  Neonatologists  Neurologists  Nephrologists  Oncologists  Ophthalmologists  Orthopedic Surgeons  Otolaryngologists  Podiatrists  Pulmonologists  Rheumatologists  General Surgeons  Thoracic Surgeons  Vascular  Surgeons  Urologists,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes,,,,,,,1/1/2016,,Yes,Emergency Care Only,No,,No,,http://www.fchp.org/employers/general-plan-information/benefit-summaries.aspx,,http://fchp.org/members/Pharmacy/~/media/Files/Formulary,88806MA0010096-03,Limited Cost Sharing Plan Variation,78.76%,0.769212782,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",per person not applicable | $13700 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,"$2,000 ",per person not applicable | $4000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,"$2,000 ","$1,010 ",$0 ,$30 ,$140 ,$320 ,$0 ,$40 
2016,MA,Fallon Community Health Plan  Inc.,88806,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,23-7442369,88806MA0010100,Direct Care Bronze Deductible 3000,88806MA001,,MAN001,MAS001,MAF008,New,HMO,Bronze,Yes,On the Exchange,No,Yes,Allergist and Immunologist  Anesthesiologist  Cardiologist  Dermatologist  Doctor of Osteopathic Medicine  Endocrinologist  Gastroenterologists  Hematologists  Infection Diseases  Neonatologists  Neurologists  Nephrologists  Oncologists  Ophthalmologists  Orthopedic Surgeons  Otolaryngologists  Podiatrists  Pulmonologists  Rheumatologists  General Surgeons  Thoracic Surgeons  Vascular  Surgeons  Urologists,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes,,,,,,,1/1/2016,,Yes,Emergency Care Only,No,,No,,http://www.fchp.org/employers/general-plan-information/benefit-summaries.aspx,,http://fchp.org/members/Pharmacy/~/media/Files/Formulary,88806MA0010100-01,Standard Bronze On Exchange Plan,61.98%,0.626777112,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,"$3,000 ",$3000 per person | $6000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$0 per person | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,"$3,000 ","$1,010 ",$0 ,$30 ,$140 ,"$1,400 ",$0 ,$40 
2016,MA,Fallon Community Health Plan  Inc.,88806,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,23-7442369,88806MA0010100,Direct Care Bronze Deductible 3000,88806MA001,,MAN001,MAS001,MAF008,New,HMO,Bronze,Yes,On the Exchange,No,Yes,Allergist and Immunologist  Anesthesiologist  Cardiologist  Dermatologist  Doctor of Osteopathic Medicine  Endocrinologist  Gastroenterologists  Hematologists  Infection Diseases  Neonatologists  Neurologists  Nephrologists  Oncologists  Ophthalmologists  Orthopedic Surgeons  Otolaryngologists  Podiatrists  Pulmonologists  Rheumatologists  General Surgeons  Thoracic Surgeons  Vascular  Surgeons  Urologists,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes,,,,,,,1/1/2016,,Yes,Emergency Care Only,No,,No,,http://www.fchp.org/employers/general-plan-information/benefit-summaries.aspx,,http://fchp.org/members/Pharmacy/~/media/Files/Formulary,88806MA0010100-02,Zero Cost Sharing Plan Variation,100.00%,1,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,"$3,000 ",$3000 per person | $6000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$0 per person | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2016,MA,Fallon Community Health Plan  Inc.,88806,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,23-7442369,88806MA0010100,Direct Care Bronze Deductible 3000,88806MA001,,MAN001,MAS001,MAF008,New,HMO,Bronze,Yes,On the Exchange,No,Yes,Allergist and Immunologist  Anesthesiologist  Cardiologist  Dermatologist  Doctor of Osteopathic Medicine  Endocrinologist  Gastroenterologists  Hematologists  Infection Diseases  Neonatologists  Neurologists  Nephrologists  Oncologists  Ophthalmologists  Orthopedic Surgeons  Otolaryngologists  Podiatrists  Pulmonologists  Rheumatologists  General Surgeons  Thoracic Surgeons  Vascular  Surgeons  Urologists,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes,,,,,,,1/1/2016,,Yes,Emergency Care Only,No,,No,,http://www.fchp.org/employers/general-plan-information/benefit-summaries.aspx,,http://fchp.org/members/Pharmacy/~/media/Files/Formulary,88806MA0010100-03,Limited Cost Sharing Plan Variation,61.98%,0.626777112,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,"$3,000 ",$3000 per person | $6000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$0 per person | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,"$3,000 ","$1,010 ",$0 ,$30 ,$140 ,"$1,400 ",$0 ,$40 
2016,MA,Fallon Community Health Plan  Inc.,88806,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,23-7442369,88806MA0030001,Select Care Platinum Connector A,88806MA003,,MAN002,MAS002,MAF001,Existing,HMO,Platinum,Yes,On the Exchange,No,Yes,Allergist and Immunologist  Anesthesiologist  Cardiologist  Dermatologist  Doctor of Osteopathic Medicine  Endocrinologist  Gastroenterologists  Hematologists  Infection Diseases  Neonatologists  Neurologists  Nephrologists  Oncologists  Ophthalmologists  Orthopedic Surgeons  Otolaryngologists  Podiatrists  Pulmonologists  Rheumatologists  General Surgeons  Thoracic Surgeons  Vascular  Surgeons  Urologists,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes,,,,,,,1/1/2016,,Yes,Emergency Care Only,No,,No,,http://www.fchp.org/employers/general-plan-information/benefit-summaries.aspx,,http://fchp.org/members/Pharmacy/~/media/Files/Formulary,88806MA0030001-01,Standard Platinum On Exchange Plan,90.14%,0.894112766,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$2,000 ",per person not applicable | $4000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,$0 ,$540 ,$0 ,$30 ,$0 ,$900 ,$0 ,$40 
2016,MA,Fallon Community Health Plan  Inc.,88806,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,23-7442369,88806MA0030001,Select Care Platinum Connector A,88806MA003,,MAN002,MAS002,MAF001,Existing,HMO,Platinum,Yes,On the Exchange,No,Yes,Allergist and Immunologist  Anesthesiologist  Cardiologist  Dermatologist  Doctor of Osteopathic Medicine  Endocrinologist  Gastroenterologists  Hematologists  Infection Diseases  Neonatologists  Neurologists  Nephrologists  Oncologists  Ophthalmologists  Orthopedic Surgeons  Otolaryngologists  Podiatrists  Pulmonologists  Rheumatologists  General Surgeons  Thoracic Surgeons  Vascular  Surgeons  Urologists,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes,,,,,,,1/1/2016,,Yes,Emergency Care Only,No,,No,,http://www.fchp.org/employers/general-plan-information/benefit-summaries.aspx,,http://fchp.org/members/Pharmacy/~/media/Files/Formulary,88806MA0030001-02,Zero Cost Sharing Plan Variation,100.00%,1,No,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,per person not applicable | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,,,,,,,,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2016,MA,Fallon Community Health Plan  Inc.,88806,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,23-7442369,88806MA0030001,Select Care Platinum Connector A,88806MA003,,MAN002,MAS002,MAF001,Existing,HMO,Platinum,Yes,On the Exchange,No,Yes,Allergist and Immunologist  Anesthesiologist  Cardiologist  Dermatologist  Doctor of Osteopathic Medicine  Endocrinologist  Gastroenterologists  Hematologists  Infection Diseases  Neonatologists  Neurologists  Nephrologists  Oncologists  Ophthalmologists  Orthopedic Surgeons  Otolaryngologists  Podiatrists  Pulmonologists  Rheumatologists  General Surgeons  Thoracic Surgeons  Vascular  Surgeons  Urologists,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes,,,,,,,1/1/2016,,Yes,Emergency Care Only,No,,No,,http://www.fchp.org/employers/general-plan-information/benefit-summaries.aspx,,http://fchp.org/members/Pharmacy/~/media/Files/Formulary,88806MA0030001-03,Limited Cost Sharing Plan Variation,90.14%,0.894112766,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$2,000 ",per person not applicable | $4000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,$0 ,$540 ,$0 ,$30 ,$0 ,$900 ,$0 ,$40 
2016,MA,Fallon Community Health Plan  Inc.,88806,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,23-7442369,88806MA0030003,Select Care Gold Connector A,88806MA003,,MAN002,MAS002,MAF002,Existing,HMO,Gold,Yes,On the Exchange,No,Yes,Allergist and Immunologist  Anesthesiologist  Cardiologist  Dermatologist  Doctor of Osteopathic Medicine  Endocrinologist  Gastroenterologists  Hematologists  Infection Diseases  Neonatologists  Neurologists  Nephrologists  Oncologists  Ophthalmologists  Orthopedic Surgeons  Otolaryngologists  Podiatrists  Pulmonologists  Rheumatologists  General Surgeons  Thoracic Surgeons  Vascular  Surgeons  Urologists,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes,,,,,,,1/1/2016,,Yes,Emergency Care Only,No,,No,,http://www.fchp.org/employers/general-plan-information/benefit-summaries.aspx,,http://fchp.org/members/Pharmacy/~/media/Files/Formulary,88806MA0030003-01,Standard Gold On Exchange Plan,81.56%,0.805604577,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,000 ",$3000 per person | $6000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$500 ,per person not applicable | $1000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$0 per person | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,$500 ,$30 ,"$1,340 ",$30 ,$140 ,$820 ,$0 ,$40 
2016,MA,Fallon Community Health Plan  Inc.,88806,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,23-7442369,88806MA0030003,Select Care Gold Connector A,88806MA003,,MAN002,MAS002,MAF002,Existing,HMO,Gold,Yes,On the Exchange,No,Yes,Allergist and Immunologist  Anesthesiologist  Cardiologist  Dermatologist  Doctor of Osteopathic Medicine  Endocrinologist  Gastroenterologists  Hematologists  Infection Diseases  Neonatologists  Neurologists  Nephrologists  Oncologists  Ophthalmologists  Orthopedic Surgeons  Otolaryngologists  Podiatrists  Pulmonologists  Rheumatologists  General Surgeons  Thoracic Surgeons  Vascular  Surgeons  Urologists,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes,,,,,,,1/1/2016,,Yes,Emergency Care Only,No,,No,,http://www.fchp.org/employers/general-plan-information/benefit-summaries.aspx,,http://fchp.org/members/Pharmacy/~/media/Files/Formulary,88806MA0030003-01,Standard Gold On Exchange Plan,81.56%,0.820621252,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,000 ",per person not applicable | $6000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$500 ,per person not applicable | $1000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,$500 ,$30 ,"$1,340 ",$30 ,$140 ,$820 ,$0 ,$40 
2016,MA,Fallon Community Health Plan  Inc.,88806,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,23-7442369,88806MA0030003,Select Care Gold Connector A,88806MA003,,MAN002,MAS002,MAF002,Existing,HMO,Gold,Yes,On the Exchange,No,Yes,Allergist and Immunologist  Anesthesiologist  Cardiologist  Dermatologist  Doctor of Osteopathic Medicine  Endocrinologist  Gastroenterologists  Hematologists  Infection Diseases  Neonatologists  Neurologists  Nephrologists  Oncologists  Ophthalmologists  Orthopedic Surgeons  Otolaryngologists  Podiatrists  Pulmonologists  Rheumatologists  General Surgeons  Thoracic Surgeons  Vascular  Surgeons  Urologists,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes,,,,,,,1/1/2016,,Yes,Emergency Care Only,No,,No,,http://www.fchp.org/employers/general-plan-information/benefit-summaries.aspx,,http://fchp.org/members/Pharmacy/~/media/Files/Formulary,88806MA0030003-02,Zero Cost Sharing Plan Variation,100.00%,1,No,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,,,,,,,,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2016,MA,Fallon Community Health Plan  Inc.,88806,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,23-7442369,88806MA0030003,Select Care Gold Connector A,88806MA003,,MAN002,MAS002,MAF002,Existing,HMO,Gold,Yes,On the Exchange,No,Yes,Allergist and Immunologist  Anesthesiologist  Cardiologist  Dermatologist  Doctor of Osteopathic Medicine  Endocrinologist  Gastroenterologists  Hematologists  Infection Diseases  Neonatologists  Neurologists  Nephrologists  Oncologists  Ophthalmologists  Orthopedic Surgeons  Otolaryngologists  Podiatrists  Pulmonologists  Rheumatologists  General Surgeons  Thoracic Surgeons  Vascular  Surgeons  Urologists,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes,,,,,,,1/1/2016,,Yes,Emergency Care Only,No,,No,,http://www.fchp.org/employers/general-plan-information/benefit-summaries.aspx,,http://fchp.org/members/Pharmacy/~/media/Files/Formulary,88806MA0030003-02,Zero Cost Sharing Plan Variation,100.00%,1,No,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,per person not applicable | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,,,,,,,,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
